NORAD_CAT_ID,SATNAME,EPOCH,Orb,Inc,Ecc,MnM,ApA,PeA,AvA,LAN,AgP,MnA,SMa,T,Vel
87520,TBA - TO BE ASSIGNED,2020-11-07T19:25:48.930240,33424.0,101.6071,0.0161586,13.20753304,1304.0027109126322,1059.6852928781782,1181.8440018954052,341.2121,64.8274,296.9498,7559.981001895405,6541.721284234612,7261.202287560253
87521,TBA - TO BE ASSIGNED,2020-11-07T13:23:36.400416,21568.0,63.3739,0.2321553,10.48534147,4486.425396735071,392.35423122087104,2439.3898139779712,144.1694,314.2536,28.9304,8817.526813977971,8240.074989183911,6723.501302593768
87541,TBA - TO BE ASSIGNED,2020-11-07T12:57:36.179712,33366.0,99.9033,0.0060456,13.34859729,1173.870626627533,1083.1065155225515,1128.4885710750423,213.8924,65.3811,56.255,7506.625571075042,6472.590199775205,7286.962103102912
87553,TBA - TO BE ASSIGNED,2020-11-07T18:13:36.398784,34084.0,65.6704,0.07469,13.41545323,1662.3338679205954,544.7227072603318,1103.5282875904636,122.4001,328.7944,27.0702,7481.665287590464,6440.334032605761,7299.107339810473
87557,TBA - TO BE ASSIGNED,2020-11-07T15:30:57.441024,31986.0,101.7172,0.006887,13.11921495,1268.034060175174,1163.4360663756188,1215.7350632753964,288.6357,90.084,270.8157,7593.872063275396,6585.759920032401,7244.980981987984
87561,TBA - TO BE ASSIGNED,2020-11-07T01:32:46.182624,31314.0,102.2364,0.0174402,12.32180559,1678.0183588873306,1401.8331625680448,1539.9257607276877,17.2102,87.3828,28.293,7918.062760727687,7011.95935684292,7095.114655931183
87565,TBA - TO BE ASSIGNED,2020-11-07T05:14:28.393152,35556.0,99.972,0.0182186,14.00293619,1025.2444695422464,760.3126648374373,892.7785671898419,112.115,141.5188,219.9128,7270.915567189842,6170.134522336911,7404.13514423794
87569,TBA - TO BE ASSIGNED,2020-11-07T12:11:58.551648,32247.0,101.7971,0.0055614,12.68467302,1431.381370354672,1344.9980715031234,1388.1897209288977,48.6528,322.4933,50.6725,7766.326720928898,6811.369900018116,7164.0904340794705
87574,TBA - TO BE ASSIGNED,2020-11-06T22:30:45.933696,25838.0,73.9938,0.0054107,14.73319441,688.5208517313831,612.4612561086924,650.4910539200378,41.0982,166.1154,194.1522,7028.628053920037,5864.3086893197315,7530.669829582838
87587,TBA - TO BE ASSIGNED,2020-11-06T06:02:40.625376,36585.0,74.0233,0.0019613,14.3883321,776.3607815046926,748.351483143837,762.3561323242648,302.4812,68.5992,291.7252,7140.4931323242645,6004.865567427367,7471.448116740739
87590,TBA - TO BE ASSIGNED,2020-11-04T21:36:36.078048,89287.0,99.0129,0.0028195,14.07507267,888.3446486413368,847.4841647589556,867.9144067001462,344.7761,121.6947,2.0372,7246.051406700146,6138.511823399337,7416.827570502909
87594,TBA - TO BE ASSIGNED,2020-11-07T02:09:08.724384,34178.0,63.1309,0.0091182,13.4481004,1159.5237154123897,1023.3059800960045,1091.4148477541971,115.6397,86.0475,275.0966,7469.551847754196,6424.699208819105,7305.023456444697
87616,TBA - TO BE ASSIGNED,2020-11-07T17:08:45.049056,30446.0,66.035,0.0645632,12.44659507,1994.7054036028885,979.1198588981788,1486.9126312505337,199.542,210.6749,181.3267,7865.049631250533,6941.657498623828,7118.9862497693775
87624,TBA - TO BE ASSIGNED,2020-11-07T07:05:28.737600,30910.0,98.7952,0.0130442,14.52360914,810.510705643248,625.3852029219433,717.9479542825957,133.0897,187.8481,172.0674,7096.084954282595,5948.93453597856,7494.790277753895
87632,TBA - TO BE ASSIGNED,2020-11-07T16:06:44.524224,16889.0,85.9467,0.1935715,8.7875342,5461.514779110846,1621.2435354356157,3541.3791572732307,209.9553,120.647,259.9527,9919.51615727323,9832.10967190317,6339.042204931523
87642,TBA - TO BE ASSIGNED,2020-11-07T13:36:05.821056,37185.0,62.227,0.0200835,14.9919881,708.9007314498713,429.84019909232666,569.370465271099,336.3306,104.5007,257.8458,6947.507465271099,5763.0782137560445,7574.5070964188135
87656,TBA - TO BE ASSIGNED,2020-11-06T12:29:31.963776,72894.0,99.1292,0.0021139,14.53047196,730.7091227513056,700.7177418935335,715.7134323224195,35.4217,209.9339,150.0646,7093.85043232242,5946.124822224968,7495.970592662305
87664,TBA - TO BE ASSIGNED,2020-11-06T01:47:15.473760,29813.0,99.7259,0.0214647,13.06043216,1401.9927352920176,1075.014914660287,1238.5038249761524,341.3453,281.2912,105.642,7616.6408249761525,6615.401308435716,7234.144005826092
87672,TBA - TO BE ASSIGNED,2020-11-07T13:19:21.668160,35998.0,70.8639,0.0065748,14.18038116,879.400553610908,784.5901969290571,831.9953752699826,24.9801,212.3362,147.3724,7210.132375269982,6092.925079032211,7435.278985953318
87681,TBA - TO BE ASSIGNED,2020-11-07T01:12:01.041984,34711.0,66.7368,0.0165435,13.66783961,1133.3841290298078,888.8951331371482,1011.139631083478,168.2864,309.1808,49.466,7389.276631083478,6321.408683840993,7344.596225488555
87690,TBA - TO BE ASSIGNED,2020-11-07T12:53:53.196000,34958.0,65.8018,0.0690321,13.77190279,1481.393826365209,466.34494624509716,973.8693863051531,38.6749,254.3858,98.0037,7352.006386305153,6273.642888529267,7363.1890315567925
87692,TBA - TO BE ASSIGNED,2020-11-07T18:42:34.969824,37356.0,70.8637,0.0011467,14.95689212,588.2134875560714,572.2551587635362,580.2343231598038,126.8154,341.0563,19.0172,6958.371323159803,5776.601135236368,7568.591882324663
87706,TBA - TO BE ASSIGNED,2020-11-07T19:20:41.012736,30826.0,98.5059,0.0137583,14.4763773,831.2167346490623,635.5321193173377,733.3744269832,62.5434,185.5532,326.9923,7111.5114269832,5968.344027618006,7486.656919087438
87725,TBA - TO BE ASSIGNED,2020-11-07T12:49:37.640352,36405.0,82.8988,0.0034859,14.36393981,795.3568696583188,745.5184368906193,770.4376532744691,30.2676,175.8319,184.3169,7148.574653274469,6015.0627991248775,7467.223656462113
87727,TBA - TO BE ASSIGNED,2020-11-07T06:42:53.837856,36905.0,70.9837,0.0020649,14.63053116,697.9141312491474,668.7516728476676,683.3329020484075,187.4149,233.3606,126.5644,7061.469902048408,5905.458869204847,7513.137406986203
87730,TBA - TO BE ASSIGNED,2020-11-07T07:23:30.576192,32966.0,82.9452,0.0030367,13.74156927,1007.0434386833149,962.326077019181,984.6847578512479,170.9282,148.352,211.947,7362.821757851248,6287.491501325444,7357.779088617578
87732,TBA - TO BE ASSIGNED,2020-11-07T14:37:15.159072,28713.0,98.7035,0.0039682,15.23726283,521.8852707946171,467.3403790839684,494.61282493929275,183.9368,151.0841,209.2603,6872.749824939292,5670.309750770366,7615.5911436959495
87737,TBA - TO BE ASSIGNED,2020-11-07T07:44:08.207808,34858.0,99.6438,0.0133513,13.71990841,1090.838970181766,894.025606700241,992.4322884410035,171.9953,339.5908,19.9933,7370.569288441003,6297.418132691446,7353.911028755035
87764,TBA - TO BE ASSIGNED,2020-11-06T04:01:02.952192,35577.0,65.6739,0.0500673,14.03548038,1245.0069616300407,518.0626302141027,881.5347959220717,85.3035,276.8029,263.8482,7259.671795922071,6155.827777944562,7409.86668381325
87771,TBA - TO BE ASSIGNED,2020-11-07T06:34:30.353952,28964.0,100.6008,0.0119884,13.18996321,1279.2686240616258,1097.843537403517,1188.5560807325714,89.3412,265.4808,93.2603,7566.693080732572,6550.435253261018,7257.981027310799
87782,TBA - TO BE ASSIGNED,2020-11-06T20:59:45.511584,32717.0,102.337,0.0082199,12.89820642,1365.367549331656,1239.1037589719308,1302.2356541517934,292.3885,10.7229,349.5591,7680.372654151793,6698.605774057683,7204.066971834731
87784,TBA - TO BE ASSIGNED,2020-11-07T13:59:56.042592,16882.0,62.158,0.1151754,13.16059662,2072.600985516835,327.0152637064439,1199.8081246116394,269.861,314.1057,37.0564,7577.94512461164,6565.051911757468,7252.590551538654
87817,TBA - TO BE ASSIGNED,2020-11-06T16:10:27.725664,40671.0,62.7696,0.0143175,14.9524888,681.2463976680647,481.95431842046673,581.6003580442657,37.3612,325.7514,33.4408,6959.737358044265,5778.302271659277,7567.849076426976
87818,TBA - TO BE ASSIGNED,2020-11-07T11:00:56.762784,13918.0,61.925,0.3836868,7.58142348,8766.974276312943,367.7046131891375,4567.33944475104,17.9744,176.6577,187.066,10945.47644475104,11396.276731925795,6034.642576296798
87841,TBA - TO BE ASSIGNED,2020-11-07T06:17:15.131616,35663.0,102.8852,0.0198543,14.07198734,1012.8598215410284,725.0872089356353,868.9735152383319,349.4439,316.403,42.158,7247.110515238332,6139.857712521214,7416.2855950214
87843,TBA - TO BE ASSIGNED,2020-11-05T21:52:33.422016,31983.0,99.6662,0.0254223,13.09878296,1416.8842193325308,1030.3754259422622,1223.6298226373965,204.7716,18.2478,342.7556,7601.766822637396,6596.0326439365535,7241.217893684504
87845,TBA - TO BE ASSIGNED,2020-11-06T15:27:59.292864,32588.0,98.8716,0.05903,12.83915092,1780.530515040482,871.0073789388807,1325.7689469896814,255.1417,199.706,158.0336,7703.905946989681,6729.41696365696,7193.0553442350865
87848,TBA - TO BE ASSIGNED,2020-11-06T09:39:43.113312,37217.0,74.016,0.0018697,14.65707264,687.9924619753174,661.6186885094558,674.8055752423866,359.1403,110.3575,249.9605,7052.942575242386,5894.765081821951,7517.677896579966
87878,TBA - TO BE ASSIGNED,2020-11-06T03:59:43.624896,34465.0,99.2173,0.0041337,14.28473466,826.4971495814416,767.1787616334532,796.8379556074474,293.0964,263.5126,96.1346,7174.974955607448,6048.414762784251,7453.473180748246
87883,TBA - TO BE ASSIGNED,2020-11-06T09:42:34.047936,30928.0,99.2858,0.0297712,14.11973105,1067.8961711867041,637.3590912100371,852.6276311983706,177.8623,204.3528,154.333,7230.76463119837,6119.096723163141,7424.663499506527
87884,TBA - TO BE ASSIGNED,2020-11-05T17:55:34.510080,36307.0,98.5302,0.0156146,14.04361762,992.0433080418106,765.4171499736822,878.7302290077464,114.5371,275.6044,82.7336,7256.867229007747,6152.2609300437425,7411.298393862219
87898,TBA - TO BE ASSIGNED,2020-11-06T18:53:24.450720,36147.0,98.9251,0.0136698,14.27615949,897.830576757904,701.5910881576419,799.710832457773,155.6628,293.6746,65.0138,7177.847832457773,6052.047825643889,7451.981434609899
87934,TBA - TO BE ASSIGNED,2020-11-05T12:46:41.170080,34865.0,82.9386,0.0030769,13.72779198,1012.2800020069535,966.9403594063215,989.6101807066375,236.1882,171.8957,3.8416,7367.747180706638,6293.801663506842,7355.3192979131445
87942,TBA - TO BE ASSIGNED,2020-11-06T12:14:51.254880,36913.0,99.0635,0.0146465,14.80981364,728.8175904690661,523.6387219482467,626.2281562086564,194.9134,287.7057,193.6318,7004.365156208656,5833.969427315486,7543.701554134129
87960,TBA - TO BE ASSIGNED,2020-11-06T19:21:58.612032,85081.0,67.6336,0.0612034,12.54423869,1924.9120083610987,967.178873170752,1446.0454407659254,327.6563,309.3749,230.075,7824.182440765925,6887.624042810674,7137.553944139434
87970,TBA - TO BE ASSIGNED,2020-11-07T20:16:24.210624,32751.0,99.0338,0.0037763,15.1772724,538.7332039078783,486.6893830864128,512.7112934971456,165.2706,316.9108,42.9166,6890.848293497145,5692.722494721771,7605.583583575127
87972,TBA - TO BE ASSIGNED,2020-11-01T12:47:32.044128,30867.0,98.8124,0.0174438,14.25111245,933.474260582163,682.7630478206474,808.1186542014052,218.8741,74.0019,288.0297,7186.255654201405,6062.684601158969,7447.620800112691
87991,TBA - TO BE ASSIGNED,2020-11-07T17:20:34.603008,29347.0,28.623,0.0908996,12.29201699,2273.6241752402157,831.8019761581636,1552.7130756991896,108.9836,18.4855,344.6591,7930.850075699189,7028.952211039848,7089.392440428231
87997,TBA - TO BE ASSIGNED,2020-11-07T18:28:58.623744,28382.0,63.1047,0.1228895,13.16353019,2129.7937489916194,267.57069716291244,1198.682223077266,317.5419,32.1235,334.8975,7576.819223077266,6563.588851388495,7253.129392393909
87998,TBA - TO BE ASSIGNED,2020-11-06T09:07:29.131392,28660.0,98.7658,0.0028862,14.07833988,887.7036033158183,845.8829677356489,866.7932855257336,1.0164,121.5673,238.832,7244.930285525733,6137.087237305703,7417.401409066548
88028,TBA - TO BE ASSIGNED,2020-11-05T18:27:16.111008,5701.0,20.7937,0.7078862,2.44657088,33355.24834362464,417.79014057324184,16886.51924209894,191.7424,312.5231,6.4712,23264.656242098943,35314.734065664954,4139.239616108585
88049,TBA - TO BE ASSIGNED,2020-11-07T05:37:08.499360,10944.0,64.3334,0.5486406,4.30584933,18337.96219118925,825.4993383961792,9581.730764792715,286.0529,44.0062,16.9448,15959.867764792712,20065.727659820335,4997.516578732059
88069,TBA - TO BE ASSIGNED,2020-10-18T21:52:30.201888,13850.0,22.9413,0.5971931,4.0590565,20135.900670695253,308.6169814791174,10222.258826087185,206.8152,214.2136,86.6244,16600.395826087184,21285.73475141326,4900.153288855159
88078,TBA - TO BE ASSIGNED,2020-11-05T20:52:00.727968,31213.0,101.5076,0.026676,12.98238983,1472.9927376508267,1065.0028033744366,1268.9977705126316,284.0919,127.8818,234.6731,7647.134770512632,6655.169127670531,7219.706052598117
88079,TBA - TO BE ASSIGNED,2020-11-07T20:13:31.958400,11535.0,20.6592,0.4736508,6.00122941,12471.497762393199,354.4554007762563,6412.976581584728,129.2711,19.6575,353.7653,12791.113581584726,14397.050020455708,5582.31976718064
88096,TBA - TO BE ASSIGNED,2020-11-07T12:49:44.735520,15953.0,65.2265,0.5158856,5.15226901,15087.111234126427,477.02131123085655,7782.066272678641,10.0843,134.0078,282.2901,14160.203272678642,16769.31073131212,5305.5955951392325
88110,TBA - TO BE ASSIGNED,2020-11-03T20:23:29.982912,11123.0,23.6349,0.0207918,15.86238149,451.958147860355,173.72320848234904,312.840678171352,134.1933,66.8193,295.408,6690.977678171352,5446.849204482212,7718.343405497167
88117,TBA - TO BE ASSIGNED,2020-11-06T00:24:39.836736,11335.0,20.3857,0.4902885,5.58143856,13628.530719128012,464.5841329338691,7046.55742603094,210.8348,247.2459,54.8717,13424.69442603094,15479.880154767821,5448.998437176747
88173,TBA - TO BE ASSIGNED,2020-11-07T18:28:53.730048,34152.0,99.1637,0.0155898,13.93441803,1030.3174492964426,802.8706530138452,916.5940511551439,239.2436,160.1478,200.5841,7294.731051155143,6200.474236813167,7392.038932815862
88203,TBA - TO BE ASSIGNED,2020-11-05T14:01:38.596800,6966.0,64.5539,0.5611716,4.71522285,17074.10326451234,214.03331086879098,8644.068287690567,156.6619,356.4389,0.9028,15022.205287690565,18323.630239448787,5151.124439405416
88216,TBA - TO BE ASSIGNED,2020-11-07T11:14:04.665984,5924.0,21.925,0.6637423,2.97552424,27593.1685951632,487.77792289803983,14040.47325903062,317.1612,8.668,358.7411,20418.610259030618,29036.900065717455,4418.306075449087
88230,TBA - TO BE ASSIGNED,2020-10-19T08:20:52.856736,9118.0,49.2419,0.5561539,4.6481424,17223.100238813735,353.4061356900147,8788.253187251874,4.2376,232.6524,62.6578,15166.390187251875,18588.07079576561,5126.580430778296
88238,TBA - TO BE ASSIGNED,2020-11-07T16:54:35.943552,5762.0,21.4731,0.7024043,2.54164602,32233.762930642955,371.5730355007581,16302.667983071857,130.2696,51.0367,353.0111,22680.804983071856,33993.71876340194,4192.177431851558
88241,TBA - TO BE ASSIGNED,2020-11-05T01:41:47.309280,29299.0,62.509,0.4017592,7.27176176,9397.327723758899,354.4934237655816,4875.91057376224,200.2635,161.9646,218.0087,11254.04757376224,11881.577374449058,5951.336605678734
88255,TBA - TO BE ASSIGNED,2020-11-02T02:26:58.936128,12161.0,20.313,0.4745371,6.09676372,12285.286138936604,272.72071427028186,6279.003426603444,130.7378,41.2327,346.3728,12657.140426603442,14171.452916335073,5611.7858365584025
88269,TBA - TO BE ASSIGNED,2020-11-01T14:11:53.262816,27225.0,62.9351,0.4685685,5.35419243,13890.91325367667,956.6327297652615,7423.772991720965,42.7283,278.0783,164.0165,13801.909991720966,16136.887332605618,5374.020174000531
88270,TBA - TO BE ASSIGNED,2020-11-07T17:31:13.896480,6531.0,48.9076,0.653775,3.14232319,26183.85986260881,438.8588813966444,13311.359372002727,241.71,57.2958,349.5607,19689.496372002726,27495.5804275498,4499.3687125941315
88271,TBA - TO BE ASSIGNED,2020-11-01T09:44:02.339232,19847.0,64.1355,0.5564014,3.90221893,20146.474596156408,1181.789744860771,10664.13217050859,61.5868,256.1532,149.6576,17042.26917050859,22141.248748439622,4836.210300048475
88313,TBA - TO BE ASSIGNED,2020-11-07T10:11:44.313216,6926.0,20.327,0.6825141,2.78872663,29493.945621580915,390.8288208433287,14942.387221212122,93.9835,240.8621,35.6613,21320.52422121212,30981.882221994583,4323.8433213391145
88323,TBA - TO BE ASSIGNED,2020-10-30T08:34:13.158336,4056.0,18.1576,0.6642766,1.96379734,38451.2606326852,2664.997893080289,20558.129262882743,119.1137,272.6835,18.8516,26936.266262882746,43996.39323271508,3846.805157823104
88342,TBA - TO BE ASSIGNED,2020-11-07T06:07:51.436416,10092.0,20.9571,0.5222327,5.17503297,15113.72983687817,367.2910745741592,7740.510455726165,89.5836,219.9068,86.8603,14118.647455726164,16695.545806348724,5313.397913432318
88355,TBA - TO BE ASSIGNED,2020-11-04T17:36:57.066048,4368.0,20.3718,0.6963903,2.24702156,35391.060256799035,1097.4618927651718,18244.2610747821,105.5333,199.2635,108.7578,24622.398074782104,38450.89942083148,4023.4972950251004
88710,TBA - TO BE ASSIGNED,2020-11-07T01:21:07.200576,10576.0,63.462,0.5732965,4.16116824,19310.17502520025,588.9494012250925,9949.56221321267,152.4242,249.453,340.6287,16327.699213212669,20763.399847538938,4940.903732038147
88716,TBA - TO BE ASSIGNED,2020-11-06T12:16:09.292224,17416.0,63.6983,0.3854234,6.85101469,9845.48282718052,818.6933069525094,5332.088067066515,23.1252,314.4065,26.8879,11710.225067066514,12611.27057954095,5834.266549202574
89003,TBA - TO BE ASSIGNED,2020-11-01T22:38:45.375072,36373.0,74.0478,0.0016147,14.34646993,787.7919221447855,764.6875778683143,776.2397500065499,194.7781,349.0038,11.0759,7154.37675000655,6022.387418059425,7464.195136777365
89005,TBA - TO BE ASSIGNED,2020-11-07T14:55:37.192800,26659.0,97.9369,0.0221867,14.34248135,936.3275263993328,618.8046509640244,777.5660886816786,257.3501,281.6361,76.0002,7155.703088681678,6024.062217100242,7463.50334525373
89029,TBA - TO BE ASSIGNED,2020-11-07T07:28:45.956064,37514.0,98.2565,0.0029999,14.78307424,655.7095968337189,613.6341461664915,634.6718715001052,145.3276,233.1481,126.6977,7012.808871500105,5844.521822546153,7539.1587201349885
89037,TBA - TO BE ASSIGNED,2020-11-07T04:59:41.671680,26068.0,98.4072,0.0140369,14.02392749,987.4804975820807,783.5620085176106,885.5212530498457,304.2406,42.078,319.1066,7263.658253049845,6160.898939445377,7407.833054967306
89048,TBA - TO BE ASSIGNED,2020-11-06T19:06:24.336000,36692.0,98.9072,0.0019053,14.54008765,726.0954916126448,699.0755843094903,712.5855379610675,152.1171,274.1788,85.7229,7090.722537961067,5942.1925149123745,7497.623740058355
89067,TBA - TO BE ASSIGNED,2020-11-07T07:08:06.426240,31275.0,80.9878,0.060789,14.367923,1203.5907894474467,334.64201529401817,769.1164023707324,158.7127,206.9085,149.9355,7147.253402370732,6013.395255528573,7467.913825085443
89074,TBA - TO BE ASSIGNED,2020-11-06T22:23:26.103264,33416.0,100.2862,0.0058407,13.66887564,1053.9226142891948,967.6098798985913,1010.7662470938931,294.8294,28.6707,359.032,7388.903247093893,6320.929553793196,7344.781795654034
89101,TBA - TO BE ASSIGNED,2020-11-06T19:39:47.899296,31221.0,100.2359,0.0147532,13.03592744,1360.556528969265,1135.5353250517237,1248.0459270104943,300.7241,313.2291,45.6575,7626.1829270104945,6627.836829996951,7229.616803477967
89123,TBA - TO BE ASSIGNED,2020-11-07T17:27:01.098720,26298.0,99.0709,0.0066783,14.16661036,884.8497004526334,788.4844483524685,836.667074402551,31.363,158.2524,202.1508,7214.804074402551,6098.84776982035,7432.871366094254
89127,TBA - TO BE ASSIGNED,2020-11-07T07:30:14.546304,21521.0,74.0721,0.0044737,14.85765455,642.4523967471841,579.9161436143695,611.1842701807768,71.0948,245.2259,114.4263,6989.321270180777,5815.184335403725,7551.815760094683
89132,TBA - TO BE ASSIGNED,2020-11-06T11:13:45.594048,16164.0,63.3811,0.3066966,8.71782117,6652.669577215128,535.711635349332,3594.19060628223,27.2839,318.3127,22.0032,9972.32760628223,9910.733234276688,6322.234774463363
89135,TBA - TO BE ASSIGNED,2020-11-07T14:34:34.221792,35845.0,71.0656,0.0140966,14.12877744,951.4265033207448,747.6551370013804,849.5408201610626,269.1587,209.5466,149.7638,7227.677820161062,6115.178780818835,7426.24880029801
89140,TBA - TO BE ASSIGNED,2020-11-06T01:14:46.737312,22150.0,98.8744,0.0016183,14.4123004,765.9799418240309,742.8946518548801,754.4372968394555,342.5666,225.7827,134.2033,7132.574296839455,5994.879207485842,7475.594498769428
89142,TBA - TO BE ASSIGNED,2020-11-06T22:05:54.467520,14891.0,65.0916,0.334992,8.31746318,7358.694776467458,464.67780788279833,3911.686292175128,277.3634,304.9676,27.9971,10289.823292175128,10387.782684479505,6223.933296127526
89143,TBA - TO BE ASSIGNED,2020-11-07T07:15:52.562016,13759.0,65.1547,0.0563639,14.00704849,1301.0923380800668,481.6184532026855,891.3553956413762,280.1452,245.9273,108.1864,7269.492395641376,6168.323045478361,7404.859874261885
89146,TBA - TO BE ASSIGNED,2020-11-07T07:35:59.922528,35867.0,98.1327,0.0121075,14.47446164,820.1120954558219,647.8916526209814,734.0018740384016,255.9234,31.6837,329.157,7112.138874038402,5969.133923519099,7486.326667911931
89158,TBA - TO BE ASSIGNED,2020-11-07T04:25:01.819776,21442.0,98.8507,0.0096626,14.82266029,689.8217641947313,554.5392285141834,622.1804963544573,302.8057,79.1305,282.076,7000.317496354457,5828.91318492194,7545.882164185208
89161,TBA - TO BE ASSIGNED,2020-11-07T14:54:09.030240,27217.0,97.8004,0.013619,14.7121233,753.014778313488,561.3862550343229,657.2005166739054,355.326,73.6988,287.9148,7035.337516673905,5872.707714460215,7527.07804731565
89171,TBA - TO BE ASSIGNED,2020-11-07T07:44:49.301376,27618.0,99.0219,0.0064084,14.91224695,638.7966431010718,549.4346752191486,594.1156591601102,90.221,149.0998,211.4013,6972.25265916011,5793.895466571513,7561.053822723097
89172,TBA - TO BE ASSIGNED,2020-11-05T03:33:10.788192,33719.0,82.082,0.042192,14.09530932,1166.410014535837,555.5445931215563,860.9773038286967,100.3416,34.6836,328.1086,7239.114303828696,6129.698755699239,7420.380420574416
89177,TBA - TO BE ASSIGNED,2020-11-07T10:10:08.043744,80745.0,82.9244,0.0031271,13.7338432,1010.4787511831391,964.4129230033905,987.4458370932648,208.6422,280.6388,79.1246,7365.582837093265,6291.028573851774,7356.399882396861
89183,TBA - TO BE ASSIGNED,2020-11-07T18:06:11.539008,35029.0,99.1713,0.013476,13.79004753,1066.4075747228007,868.4301530789444,967.4188639008726,245.9855,57.3314,304.0756,7345.555863900872,6265.388122269937,7366.421325612539
89184,TBA - TO BE ASSIGNED,2020-11-06T19:27:20.848608,22235.0,98.4972,0.0019941,14.38313487,778.3184224373299,749.8338480114271,764.0761352243785,143.3256,44.4434,315.8349,7142.213135224378,6007.035377260554,7470.548417587642
89195,TBA - TO BE ASSIGNED,2020-11-07T09:51:10.960992,26216.0,98.8155,0.0030305,14.23441367,835.5327945680838,791.9428412965963,813.73781793234,8.6657,239.5685,120.2497,7191.87481793234,6069.796902284341,7444.710739843872
89206,TBA - TO BE ASSIGNED,2020-11-07T12:31:30.810432,22028.0,98.7431,0.0030731,14.24408973,832.571812273668,788.3891315677483,810.4804719207082,330.016,192.2394,167.8042,7188.617471920708,6065.673668007697,7446.39724301919
89213,TBA - TO BE ASSIGNED,2020-11-07T14:55:15.011328,19412.0,98.8527,0.0233474,13.88996586,1102.8255323102558,761.4731731273214,932.1493527187886,246.7619,170.0966,190.4913,7310.286352718788,6220.317664625268,7384.170114637574
89218,TBA - TO BE ASSIGNED,2020-11-07T12:20:06.654624,33656.0,100.3465,0.0108173,13.79686646,1044.4312627948002,885.565466435497,964.9983646151486,60.3075,115.8566,245.3785,7343.135364615148,6262.291531957022,7367.635313069182
89255,TBA - TO BE ASSIGNED,2020-11-06T05:26:36.066912,24594.0,98.6258,0.036561,13.37086073,1394.2985450045962,846.0085438162178,1120.153544410407,316.9311,124.4718,239.1524,7498.290544410406,6461.812873882194,7291.011036241586
89261,TBA - TO BE ASSIGNED,2020-11-05T20:38:54.721248,26563.0,98.2846,0.001407,14.3907983,771.5858412914386,751.4947893261597,761.5403153087991,358.2662,34.3379,325.8716,7139.677315308799,6003.836493212463,7471.8749679920875
89281,TBA - TO BE ASSIGNED,2020-11-05T10:19:26.428800,44359.0,99.3326,0.0017285,14.42914744,761.2034190530685,736.5653062024649,748.8843626277667,7.241,274.8092,96.6552,7127.021362627766,5987.879766235163,7478.506192146395
89285,TBA - TO BE ASSIGNED,2020-11-07T17:35:30.973632,14838.0,62.9094,0.2194581,10.99977804,4036.547295632813,288.0186211020273,2162.28295836742,90.4216,74.0786,308.9678,8540.41995836742,7854.703948189837,6831.707668870693
89304,TBA - TO BE ASSIGNED,2020-11-06T09:18:49.902912,27264.0,85.1047,0.2494342,8.84208037,5964.622269940596,1036.4615324000088,3500.5419011703025,177.1992,115.259,36.9644,9878.678901170302,9771.456080985598,6352.13110633124
89314,TBA - TO BE ASSIGNED,2020-11-02T22:59:42.554688,4296.0,18.8444,0.7166095,2.37033033,34410.02202641987,355.4717680842041,17382.746897252036,248.0909,261.5678,18.9693,23760.88389725204,36450.61572493985,4095.7891552615256
89327,TBA - TO BE ASSIGNED,2020-11-05T22:02:39.432480,21621.0,82.5406,0.0007927,13.86011554,948.4448050201872,936.8384425900058,942.6416238050965,28.9443,15.7453,344.3953,7320.778623805096,6233.714268156807,7378.8766548337835
89341,TBA - TO BE ASSIGNED,2020-11-06T10:05:46.748544,33443.0,98.1858,0.0007395,15.4161909,446.3733541006386,436.2873618781732,441.3303579894059,293.5396,306.8193,53.2373,6819.467357989406,5604.497282139901,7645.284661490573
89347,TBA - TO BE ASSIGNED,2020-11-07T01:23:18.100896,22480.0,86.2807,0.0043029,14.61085683,720.0826570528061,659.2585185138596,689.6705877833328,75.5106,71.678,288.9104,7067.807587783333,5913.41089747711,7509.768145568729
89349,TBA - TO BE ASSIGNED,2020-11-07T06:57:26.441568,23768.0,90.2823,0.0032587,12.95470211,1304.8451090181234,1254.9346845211176,1279.8898967696205,323.4261,113.213,247.2427,7658.02689676962,6669.393033229684,7214.569877653189
89379,TBA - TO BE ASSIGNED,2020-11-05T22:38:54.696768,32886.0,100.5173,0.0057923,13.47260599,1125.5678268881293,1039.1410179559389,1082.354422422034,186.5283,321.1111,38.5859,7460.491422422034,6413.013196120335,7309.457918792316
89381,TBA - TO BE ASSIGNED,2020-11-06T06:37:41.367936,20312.0,98.7899,0.0081169,14.61541174,745.558818661405,630.845283771765,688.202051216585,71.843,163.9654,196.4142,7066.339051216584,5911.567976120519,7510.548450343687
89389,TBA - TO BE ASSIGNED,2020-11-07T04:45:10.534176,26803.0,74.0482,0.0083158,14.71299788,715.4238556321861,598.4195731181826,656.9217143751844,132.9122,299.0942,60.1921,7035.058714375184,5872.35862498472,7527.227196452573
89390,TBA - TO BE ASSIGNED,2020-11-07T05:46:49.236096,35586.0,98.9653,0.0042677,14.90143082,627.2589807714776,567.7192217467909,597.4891012591343,49.3422,124.9629,235.5605,6975.626101259134,5798.100936994445,7559.225322926067
